g_id,omim_id,hpo_ids
MYOD1,OMIM:618975,"['HP:0000767', 'HP:0001290', 'HP:0001182', 'HP:0000007', 'HP:0000369', 'HP:0000074', 'HP:0000089', 'HP:0001270', 'HP:0000303', 'HP:0011947', 'HP:0001845', 'HP:0001989', 'HP:0000325', 'HP:0030084', 'HP:0000343', 'HP:0001561', 'HP:0001561', 'HP:0000520', 'HP:0003198', 'HP:0001531', 'HP:0000348', 'HP:0000218', 'HP:0000175', 'HP:0000319', 'HP:0010557', 'HP:0010557', 'HP:0002089', 'HP:0002089', 'HP:0000341', 'HP:0000565', 'HP:0000126', 'HP:0001188', 'HP:0002093', 'HP:0010804', 'HP:0005684', 'HP:0000506', 'HP:0000689', 'HP:0000508', 'HP:0000476', 'HP:0012801', 'HP:0000331', 'HP:0009110', 'HP:0000774', 'HP:0000494', 'HP:0000494', 'HP:0000494', 'HP:0009891']"
MYOF,OMIM:619366,"['HP:0000282', 'HP:0030254', 'HP:0031244', 'HP:0033250', 'HP:0000006', 'HP:0100665']"
MYORG,OMIM:618317,"['HP:0000007', 'HP:0001347', 'HP:0007256', 'HP:0002076', 'HP:0001310', 'HP:0001317', 'HP:0000709', 'HP:0001268', 'HP:0002015', 'HP:0002354', 'HP:0003676', 'HP:0001300', 'HP:0003581', 'HP:0001332', 'HP:0001260', 'HP:0002067', 'HP:0002072', 'HP:0000571']"
MYOT,OMIM:182920,"['HP:0002136', 'HP:0002015', 'HP:0003438', 'HP:0003236', 'HP:0002515', 'HP:0001337', 'HP:0003677', 'HP:0003674', 'HP:0007126', 'HP:0003701', 'HP:0003722', 'HP:0000006', 'HP:0001611', 'HP:0002460', 'HP:0003198']"
MYOT,OMIM:609200,"['HP:0000006', 'HP:0001271', 'HP:0003677', 'HP:0001638', 'HP:0003701', 'HP:0003581', 'HP:0002600', 'HP:0003552', 'HP:0003236', 'HP:0003715', 'HP:0009063', 'HP:0003693', 'HP:0100303', 'HP:0001284', 'HP:0001771', 'HP:0003326']"
MYOZ2,OMIM:613838,"['HP:0001670', 'HP:0000006', 'HP:0004756', 'HP:0001712', 'HP:0011713', 'HP:0005110']"
MYPN,OMIM:615248,"['HP:0001635', 'HP:0001644', 'HP:0001712', 'HP:0001653', 'HP:0005110', 'HP:0000006', 'HP:0001639', 'HP:0005144']"
MYPN,OMIM:617336,"['HP:0000767', 'HP:0003391', 'HP:0003691', 'HP:0001761', 'HP:0000218', 'HP:0001638', 'HP:0010628', 'HP:0002515', 'HP:0002792', 'HP:0000007', 'HP:0001762', 'HP:0003798', 'HP:0003677']"
MYRF,OMIM:618113,"['HP:0000750', 'HP:0001250', 'HP:0000006']"
MYRF,OMIM:618280,"['HP:0000062', 'HP:0410259', 'HP:0002566', 'HP:0001270', 'HP:0000028', 'HP:0000048', 'HP:0011626', 'HP:0001651', 'HP:0010479', 'HP:0000151', 'HP:0001629', 'HP:0002089', 'HP:0001636', 'HP:0030732', 'HP:0001643', 'HP:0000054', 'HP:0002780', 'HP:0001631', 'HP:0004383', 'HP:0000006', 'HP:0001249', 'HP:0001747']"
MYSM1,OMIM:618116,"['HP:0011800', 'HP:0001882', 'HP:0001873', 'HP:0000958', 'HP:0004313', 'HP:0005528', 'HP:0002205', 'HP:0003577', 'HP:0001263', 'HP:0001999', 'HP:0000007', 'HP:0000369', 'HP:0001903', 'HP:0008905', 'HP:0000252', 'HP:0000964']"
MYT1L,OMIM:616521,"['HP:0001319', 'HP:0012810', 'HP:0002591', 'HP:0001249', 'HP:0002384', 'HP:0000729', 'HP:0001263', 'HP:0033725', 'HP:0000238', 'HP:0031936', 'HP:0000750', 'HP:0000006', 'HP:0000431', 'HP:0003593', 'HP:0000154', 'HP:0002121', 'HP:0000742', 'HP:0000718', 'HP:0001513', 'HP:0002059', 'HP:0001776']"
NAA10,OMIM:300855,"['HP:0000280', 'HP:0004322', 'HP:0004415', 'HP:0002000', 'HP:0009762', 'HP:0011220', 'HP:0003828', 'HP:0008897', 'HP:0002213', 'HP:0001629', 'HP:0003717', 'HP:0001423', 'HP:0000252', 'HP:0000527', 'HP:0001276', 'HP:0005280', 'HP:0002719', 'HP:0000215', 'HP:0001263', 'HP:0005288', 'HP:0000520', 'HP:0000535', 'HP:0004755', 'HP:0000218', 'HP:0000430', 'HP:0001582', 'HP:0010055', 'HP:0000028', 'HP:0003577', 'HP:0000270', 'HP:0001664', 'HP:0000164', 'HP:0000400', 'HP:0000308', 'HP:0030939', 'HP:0000286', 'HP:0002002', 'HP:0000219', 'HP:0002059', 'HP:0006682', 'HP:0000023', 'HP:0001419', 'HP:0004756', 'HP:0010803', 'HP:0001631', 'HP:0000369', 'HP:0000494', 'HP:0000431', 'HP:0002650']"
NAA10,OMIM:309800,"['HP:0001159', 'HP:0002251', 'HP:0000612', 'HP:0000612', 'HP:0000678', 'HP:0001212', 'HP:0000692', 'HP:0001249', 'HP:0000396', 'HP:0000767', 'HP:0000202', 'HP:0000528', 'HP:0009466', 'HP:0000089', 'HP:0002938', 'HP:0002705', 'HP:0012385', 'HP:0000618', 'HP:0001290', 'HP:0002751', 'HP:0000465', 'HP:0002035', 'HP:0001510', 'HP:0200021', 'HP:0002021', 'HP:0000894', 'HP:0000567', 'HP:0000218', 'HP:0000252', 'HP:0000072', 'HP:0000482', 'HP:0000568', 'HP:0000204', 'HP:0000718', 'HP:0000365', 'HP:0002023', 'HP:0030084', 'HP:0000047', 'HP:0000508', 'HP:0000588', 'HP:0000690', 'HP:0000742', 'HP:0001270', 'HP:0002650', 'HP:0000028', 'HP:0000403', 'HP:0001647', 'HP:0000729', 'HP:0001252', 'HP:0001018', 'HP:0001250', 'HP:0002089', 'HP:0000369', 'HP:0000774', 'HP:0020006', 'HP:0001264', 'HP:0009473', 'HP:0001417', 'HP:0008678']"
NAA15,OMIM:617787,"['HP:0001249', 'HP:0000006', 'HP:0000729', 'HP:0011968', 'HP:0001250', 'HP:0000750', 'HP:0007018', 'HP:0001263', 'HP:0001270']"
NAA20,OMIM:619717,"['HP:0000687', 'HP:0001629', 'HP:0001249', 'HP:0000286', 'HP:0002370', 'HP:0000954', 'HP:0005216', 'HP:0000358', 'HP:0000268', 'HP:0001290', 'HP:0030674', 'HP:0002002', 'HP:0100023', 'HP:0000341', 'HP:0000007', 'HP:0001263', 'HP:0000494', 'HP:0000737', 'HP:0000215', 'HP:0000938', 'HP:0100710', 'HP:0001558', 'HP:0002465', 'HP:0032988', 'HP:0001347', 'HP:0000717', 'HP:0003623', 'HP:0002650', 'HP:0001643', 'HP:0000350', 'HP:0002033', 'HP:0002066', 'HP:0002307', 'HP:0004209', 'HP:0000369', 'HP:0003593', 'HP:0001763']"
NACC1,OMIM:617393,"['HP:0000006', 'HP:0000455', 'HP:0001257', 'HP:0001508', 'HP:0000252', 'HP:0001263', 'HP:0002650', 'HP:0001371', 'HP:0001290', 'HP:0002355', 'HP:0002421', 'HP:0001250', 'HP:0011968', 'HP:0012448', 'HP:0002059', 'HP:0001344', 'HP:0000518', 'HP:0000737', 'HP:0001249']"
NADK2,OMIM:616034,"['HP:0001298', 'HP:0001508', 'HP:0001257', 'HP:0001332', 'HP:0002119', 'HP:0100704', 'HP:0000007', 'HP:0001266', 'HP:0001319', 'HP:0001522', 'HP:0000252', 'HP:0001250', 'HP:0002445', 'HP:0000639', 'HP:0001263', 'HP:0002059', 'HP:0002415', 'HP:0002161', 'HP:0008315']"
NADSYN1,OMIM:618845,"['HP:0011638', 'HP:0001719', 'HP:0004383', 'HP:0001647', 'HP:0001762', 'HP:0010958', 'HP:0003026', 'HP:0001643', 'HP:0005999', 'HP:0000122', 'HP:0000007', 'HP:0000960', 'HP:0001522', 'HP:0010306', 'HP:0002948']"
NAGA,OMIM:609241,"['HP:0000648', 'HP:0100704', 'HP:0001290', 'HP:0003461', 'HP:0000007', 'HP:0003593', 'HP:0001263', 'HP:0001336', 'HP:0001347', 'HP:0000486', 'HP:0001252', 'HP:0003700', 'HP:0000938', 'HP:0001250', 'HP:0001257', 'HP:0002376', 'HP:0010864', 'HP:0000639']"
NAGA,OMIM:609242,"['HP:0003355', 'HP:0005280', 'HP:0000962', 'HP:0100543', 'HP:0000280', 'HP:0000958', 'HP:0003409', 'HP:0000214', 'HP:0001071', 'HP:0002321', 'HP:0040078', 'HP:0003581', 'HP:0003461', 'HP:0001004', 'HP:0002059', 'HP:0000007', 'HP:0002936', 'HP:0001256', 'HP:0000478', 'HP:0000179', 'HP:0000407', 'HP:0006812', 'HP:0007428', 'HP:0003477', 'HP:0002460']"
NAGLU,OMIM:252920,"['HP:0000900', 'HP:0000280', 'HP:0000718', 'HP:0000250', 'HP:0002014', 'HP:0000752', 'HP:0001387', 'HP:0001249', 'HP:0002208', 'HP:0001640', 'HP:0002360', 'HP:0000943', 'HP:0002788', 'HP:0002344', 'HP:0000007', 'HP:0001744', 'HP:0000664', 'HP:0001007', 'HP:0001670', 'HP:0002240', 'HP:0001250', 'HP:0003621', 'HP:0002159', 'HP:0000365', 'HP:0003309']"
NAGLU,OMIM:616491,"['HP:0001265', 'HP:0003676', 'HP:0009830', 'HP:0000006', 'HP:0003401', 'HP:0010871', 'HP:0002936']"
NAGS,OMIM:237310,"['HP:0001259', 'HP:0002098', 'HP:0000718', 'HP:0001250', 'HP:0001987', 'HP:0100543', 'HP:0001289', 'HP:0001508', 'HP:0002013', 'HP:0001254', 'HP:0000007', 'HP:0410068']"
NALCN,OMIM:615419,"['HP:0003431', 'HP:0000325', 'HP:0002019', 'HP:0003202', 'HP:0000219', 'HP:0011220', 'HP:0000369', 'HP:0007256', 'HP:0000639', 'HP:0000768', 'HP:0000648', 'HP:0000319', 'HP:0003196', 'HP:0000252', 'HP:0000347', 'HP:0008897', 'HP:0025356', 'HP:0011968', 'HP:0002510', 'HP:0002465', 'HP:0000007', 'HP:0001347', 'HP:0003676', 'HP:0000248', 'HP:0001263', 'HP:0002650', 'HP:0000400', 'HP:0002020', 'HP:0000028', 'HP:0000417', 'HP:0001250', 'HP:0000486', 'HP:0000817', 'HP:0000154']"
NALCN,OMIM:616266,"['HP:0000023', 'HP:0000343', 'HP:0000205', 'HP:0001537', 'HP:0003577', 'HP:0001181', 'HP:0012385', 'HP:0002000', 'HP:0002987', 'HP:0000750', 'HP:0002020', 'HP:0006380', 'HP:0003273', 'HP:0002803', 'HP:0002650', 'HP:0002059', 'HP:0000006', 'HP:0001272', 'HP:0000347', 'HP:0000470', 'HP:0001263', 'HP:0000431', 'HP:0001290', 'HP:0000293', 'HP:0002093', 'HP:0009931']"
NANOS1,OMIM:615413,"['HP:0012863', 'HP:0000027', 'HP:0000789', 'HP:0000006']"
NANS,OMIM:610442,"['HP:0000179', 'HP:0000664', 'HP:0001251', 'HP:0001498', 'HP:0010585', 'HP:0001250', 'HP:0002119', 'HP:0002868', 'HP:0003025', 'HP:0001388', 'HP:0010582', 'HP:0000248', 'HP:0000294', 'HP:0003301', 'HP:0000445', 'HP:0003180', 'HP:0002162', 'HP:0001290', 'HP:0001252', 'HP:0002651', 'HP:0000377', 'HP:0012697', 'HP:0001249', 'HP:0010864', 'HP:0000007', 'HP:0003085', 'HP:0005121', 'HP:0000639', 'HP:0000280', 'HP:0000926', 'HP:0000470', 'HP:0100864', 'HP:0002059', 'HP:0011220', 'HP:0000286', 'HP:0001007', 'HP:0000951', 'HP:0002079', 'HP:0000252', 'HP:0000486', 'HP:0003015']"
NARS1,OMIM:619091,"['HP:0012430', 'HP:0025190', 'HP:0001265', 'HP:0003593', 'HP:0032794', 'HP:0030084', 'HP:0000252', 'HP:0001159', 'HP:0031936', 'HP:0000750', 'HP:0000007', 'HP:0001302', 'HP:0003577', 'HP:0001263', 'HP:0025336', 'HP:0001347', 'HP:0001290', 'HP:0001276', 'HP:0002079', 'HP:0100702', 'HP:0001371', 'HP:0002188', 'HP:0010830', 'HP:0000601', 'HP:0001249', 'HP:0009830', 'HP:0002650', 'HP:0007359']"
NARS1,OMIM:619092,"['HP:0001166', 'HP:0000278', 'HP:0009830', 'HP:0001290', 'HP:0001276', 'HP:0003577', 'HP:0001263', 'HP:0002942', 'HP:0001337', 'HP:0002066', 'HP:0032794', 'HP:0001249', 'HP:0001265', 'HP:0030084', 'HP:0002265', 'HP:0000767', 'HP:0000369', 'HP:0001347', 'HP:0012444', 'HP:0001159', 'HP:0025190', 'HP:0000006', 'HP:0012766', 'HP:0000252', 'HP:0000687', 'HP:0000750', 'HP:0001336', 'HP:0007359', 'HP:0000316', 'HP:0000396', 'HP:0000582', 'HP:0000337', 'HP:0025336', 'HP:0010830', 'HP:0001761', 'HP:0031936']"
NARS2,OMIM:616239,"['HP:0002529', 'HP:0011968', 'HP:0001347', 'HP:0003198', 'HP:0000007', 'HP:0001290', 'HP:0000097', 'HP:0001256', 'HP:0002376', 'HP:0000365', 'HP:0000639', 'HP:0010628', 'HP:0001260', 'HP:0003701', 'HP:0001265', 'HP:0002151', 'HP:0003593', 'HP:0200114', 'HP:0002180', 'HP:0003429', 'HP:0001263', 'HP:0000508', 'HP:0001274', 'HP:0002133', 'HP:0000252', 'HP:0000648', 'HP:0001250', 'HP:0100704', 'HP:0002171', 'HP:0003202', 'HP:0001284', 'HP:0003236', 'HP:0002490', 'HP:0001257', 'HP:0001272', 'HP:0002079']"
NARS2,OMIM:618434,"['HP:0001751', 'HP:0000007', 'HP:0008619']"
NAT8L,OMIM:614063,"['HP:0002317', 'HP:0002078', 'HP:0000023', 'HP:0000742', 'HP:0000736', 'HP:0001290', 'HP:0004325', 'HP:0004322', 'HP:0001250', 'HP:0000007', 'HP:0001263', 'HP:0000252']"
NAXD,OMIM:618321,"['HP:0001298', 'HP:0000602', 'HP:0000007', 'HP:0002181', 'HP:0001638', 'HP:0002014', 'HP:0001332', 'HP:0000365', 'HP:0001251', 'HP:0002500', 'HP:0002376', 'HP:0002072', 'HP:0000988', 'HP:0002171', 'HP:0001876', 'HP:0002059', 'HP:0000737', 'HP:0001522', 'HP:0002371', 'HP:0001250', 'HP:0002013', 'HP:0001254', 'HP:0002180']"
NAXE,OMIM:617186,"['HP:0002376', 'HP:0003128', 'HP:0000486', 'HP:0001251', 'HP:0000639', 'HP:0001337', 'HP:0002273', 'HP:0200041', 'HP:0002352', 'HP:0002490', 'HP:0002181', 'HP:0001250', 'HP:0001259', 'HP:0001298', 'HP:0002878', 'HP:0001290', 'HP:0002196', 'HP:0030915', 'HP:0000007', 'HP:0012444', 'HP:0001522', 'HP:0002151', 'HP:0003678']"
NBAS,OMIM:614800,"['HP:0200068', 'HP:0000973', 'HP:0011516', 'HP:0002057', 'HP:0000470', 'HP:0000648', 'HP:0000248', 'HP:0000316', 'HP:0000954', 'HP:0000545', 'HP:0000574', 'HP:0004322', 'HP:0002750', 'HP:0001159', 'HP:0001852', 'HP:0007663', 'HP:0002213', 'HP:0000486', 'HP:0000341', 'HP:0000276', 'HP:0000286', 'HP:0001156', 'HP:0001252', 'HP:0000233', 'HP:0008897', 'HP:0000007', 'HP:0000343', 'HP:0002983', 'HP:0000324', 'HP:0000520', 'HP:0000540']"
NBAS,OMIM:616483,"['HP:0002480', 'HP:0006554', 'HP:0001254', 'HP:0001250', 'HP:0001638', 'HP:0008151', 'HP:0002910', 'HP:0000007', 'HP:0001943', 'HP:0003593', 'HP:0001987', 'HP:0000952', 'HP:0002013']"
NBEA,OMIM:619157,"['HP:0000718', 'HP:0002376', 'HP:0001263', 'HP:0011182', 'HP:0001332', 'HP:0002121', 'HP:0007359', 'HP:0002719', 'HP:0002136', 'HP:0007018', 'HP:0000964', 'HP:0002069', 'HP:0000729', 'HP:0003593', 'HP:0011463', 'HP:0000252', 'HP:0000006', 'HP:0000750', 'HP:0031936', 'HP:0001252', 'HP:0032794']"
NBEAL2,OMIM:139090,"['HP:0012147', 'HP:0000421', 'HP:0001744', 'HP:0000978', 'HP:0008330', 'HP:0011872', 'HP:0011974', 'HP:0000007', 'HP:0000132', 'HP:0001873', 'HP:0008320', 'HP:0003010', 'HP:0012528', 'HP:0003676']"
NBN,OMIM:251260,"['HP:0000582', 'HP:0009733', 'HP:0010976', 'HP:0002110', 'HP:0004322', 'HP:0000453', 'HP:0002023', 'HP:0002025', 'HP:0008209', 'HP:0000246', 'HP:0002859', 'HP:0003189', 'HP:0000204', 'HP:0002014', 'HP:0000400', 'HP:0000957', 'HP:0002180', 'HP:0000388', 'HP:0001890', 'HP:0002837', 'HP:0000252', 'HP:0004798', 'HP:0000126', 'HP:0000347', 'HP:0010620', 'HP:0002665', 'HP:0000265', 'HP:0006532', 'HP:0001873', 'HP:0000752', 'HP:0002885', 'HP:0001511', 'HP:0002961', 'HP:0005602', 'HP:0001249', 'HP:0005403', 'HP:0000007', 'HP:0000340', 'HP:0000175', 'HP:0000010']"
NBN,OMIM:609135,"['HP:0005528', 'HP:0001915']"
NBN,OMIM:613065,"['HP:0010982', 'HP:0001428', 'HP:0006721']"
NCAPD2,OMIM:617983,"['HP:0002342', 'HP:0000007', 'HP:0000252', 'HP:0001344', 'HP:0000340', 'HP:0004322']"
NCAPD3,OMIM:617984,"['HP:0000007', 'HP:0004322', 'HP:0001250', 'HP:0000252', 'HP:0002509']"
NCAPG2,OMIM:618460,"['HP:0001655', 'HP:0030084', 'HP:0000076', 'HP:0001643', 'HP:0001344', 'HP:0003577', 'HP:0003196', 'HP:0001371', 'HP:0002007', 'HP:0000347', 'HP:0000126', 'HP:0000505', 'HP:0001320', 'HP:0030048', 'HP:0000659', 'HP:0002015', 'HP:0011225', 'HP:0011968', 'HP:0000960', 'HP:0002650', 'HP:0000557', 'HP:0001511', 'HP:0000089', 'HP:0001290', 'HP:0010804', 'HP:0100259', 'HP:0000252', 'HP:0001263', 'HP:0031936', 'HP:0000007', 'HP:0000559', 'HP:0005180', 'HP:0000207', 'HP:0001508', 'HP:0000639', 'HP:0004322', 'HP:0000580', 'HP:0000486', 'HP:0001276']"
NCAPH,OMIM:617985,"['HP:0002342', 'HP:0000340', 'HP:0000252', 'HP:0003577', 'HP:0001518', 'HP:0000007']"
NCDN,OMIM:619373,"['HP:0000750', 'HP:0011097', 'HP:0001249', 'HP:0002188', 'HP:0000006', 'HP:0000316', 'HP:0000218', 'HP:0032794', 'HP:0000565', 'HP:0007359', 'HP:0031936', 'HP:0000286', 'HP:0003593', 'HP:0004322']"
NCF1,OMIM:233700,"['HP:0003203', 'HP:0000007', 'HP:0002721', 'HP:0002840', 'HP:0100658', 'HP:0000976', 'HP:0002723', 'HP:0002741', 'HP:0002240', 'HP:0005406', 'HP:0002842', 'HP:0003206', 'HP:0003621', 'HP:0002955', 'HP:0002740', 'HP:0007417', 'HP:0002754', 'HP:0100523', 'HP:0002742', 'HP:0002724', 'HP:0005224', 'HP:0002726', 'HP:0006532', 'HP:0001744', 'HP:0002716']"
NCF2,OMIM:233710,"['HP:0002240', 'HP:0002754', 'HP:0002842', 'HP:0100523', 'HP:0002724', 'HP:0005224', 'HP:0002741', 'HP:0000007', 'HP:0007417', 'HP:0000976', 'HP:0002726', 'HP:0003203', 'HP:0003621', 'HP:0100658', 'HP:0002716', 'HP:0005406', 'HP:0003206', 'HP:0002742', 'HP:0006532', 'HP:0002955', 'HP:0002840', 'HP:0002721', 'HP:0002740', 'HP:0002723', 'HP:0001744']"
NCF4,OMIM:613960,"['HP:0011107', 'HP:0011108', 'HP:0002014', 'HP:0011127', 'HP:0002583', 'HP:0000007']"
NCKAP1L,OMIM:618982,"['HP:0002716', 'HP:0005404', 'HP:0003237', 'HP:0000007', 'HP:0003212', 'HP:0001433', 'HP:0012302', 'HP:0000403', 'HP:0032163', 'HP:0003593', 'HP:0032184', 'HP:0100759', 'HP:0002110']"
NCSTN,OMIM:142690,"['HP:0040154', 'HP:0000006', 'HP:0000987']"
ND1,OMIM:535000,"['HP:0001251', 'HP:0001138', 'HP:0001425', 'HP:0003198', 'HP:0001271', 'HP:0000648', 'HP:0007768', 'HP:0000576', 'HP:0001427', 'HP:0011675', 'HP:0001112', 'HP:0002174', 'HP:0003829', 'HP:0000572', 'HP:0001332']"
ND1,OMIM:540000,"['HP:0003828', 'HP:0000519', 'HP:0005162', 'HP:0002076', 'HP:0003198', 'HP:0001716', 'HP:0001712', 'HP:0100704', 'HP:0012377', 'HP:0003128', 'HP:0003737', 'HP:0003200', 'HP:0000819', 'HP:0001298', 'HP:0002401', 'HP:0002069', 'HP:0001269', 'HP:0008619', 'HP:0000602', 'HP:0001427', 'HP:0000408', 'HP:0001507', 'HP:0001635', 'HP:0002572', 'HP:0000726', 'HP:0000822']"
ND2,OMIM:535000,"['HP:0001251', 'HP:0001138', 'HP:0001425', 'HP:0003198', 'HP:0001271', 'HP:0000648', 'HP:0007768', 'HP:0000576', 'HP:0001427', 'HP:0011675', 'HP:0001112', 'HP:0002174', 'HP:0003829', 'HP:0000572', 'HP:0001332']"
ND4,OMIM:535000,"['HP:0001251', 'HP:0001138', 'HP:0001425', 'HP:0003198', 'HP:0001271', 'HP:0000648', 'HP:0007768', 'HP:0000576', 'HP:0001427', 'HP:0011675', 'HP:0001112', 'HP:0002174', 'HP:0003829', 'HP:0000572', 'HP:0001332']"
ND4L,OMIM:535000,"['HP:0001251', 'HP:0001138', 'HP:0001425', 'HP:0003198', 'HP:0001271', 'HP:0000648', 'HP:0007768', 'HP:0000576', 'HP:0001427', 'HP:0011675', 'HP:0001112', 'HP:0002174', 'HP:0003829', 'HP:0000572', 'HP:0001332']"
ND5,OMIM:535000,"['HP:0001251', 'HP:0001138', 'HP:0001425', 'HP:0003198', 'HP:0001271', 'HP:0000648', 'HP:0007768', 'HP:0000576', 'HP:0001427', 'HP:0011675', 'HP:0001112', 'HP:0002174', 'HP:0003829', 'HP:0000572', 'HP:0001332']"
ND5,OMIM:540000,"['HP:0003828', 'HP:0000519', 'HP:0005162', 'HP:0002076', 'HP:0003198', 'HP:0001716', 'HP:0001712', 'HP:0100704', 'HP:0012377', 'HP:0003128', 'HP:0003737', 'HP:0003200', 'HP:0000819', 'HP:0001298', 'HP:0002401', 'HP:0002069', 'HP:0001269', 'HP:0008619', 'HP:0000602', 'HP:0001427', 'HP:0000408', 'HP:0001507', 'HP:0001635', 'HP:0002572', 'HP:0000726', 'HP:0000822']"
ND6,OMIM:535000,"['HP:0001251', 'HP:0001138', 'HP:0001425', 'HP:0003198', 'HP:0001271', 'HP:0000648', 'HP:0007768', 'HP:0000576', 'HP:0001427', 'HP:0011675', 'HP:0001112', 'HP:0002174', 'HP:0003829', 'HP:0000572', 'HP:0001332']"
ND6,OMIM:540000,"['HP:0003828', 'HP:0000519', 'HP:0005162', 'HP:0002076', 'HP:0003198', 'HP:0001716', 'HP:0001712', 'HP:0100704', 'HP:0012377', 'HP:0003128', 'HP:0003737', 'HP:0003200', 'HP:0000819', 'HP:0001298', 'HP:0002401', 'HP:0002069', 'HP:0001269', 'HP:0008619', 'HP:0000602', 'HP:0001427', 'HP:0000408', 'HP:0001507', 'HP:0001635', 'HP:0002572', 'HP:0000726', 'HP:0000822']"
NDE1,OMIM:605013,"['HP:0001347', 'HP:0010864', 'HP:0000400', 'HP:0002305', 'HP:0000426', 'HP:0001321', 'HP:0001762', 'HP:0002119', 'HP:0012736', 'HP:0000742', 'HP:0000340', 'HP:0003202', 'HP:0006887', 'HP:0000520', 'HP:0001274', 'HP:0001302', 'HP:0002123', 'HP:0000252', 'HP:0004322', 'HP:0000007', 'HP:0002828', 'HP:0002324', 'HP:0002510', 'HP:0002365']"
NDE1,OMIM:614019,"['HP:0001276', 'HP:0000007', 'HP:0001321', 'HP:0001274', 'HP:0009879', 'HP:0003577', 'HP:0001250', 'HP:0000252', 'HP:0004322', 'HP:0001339', 'HP:0002187', 'HP:0001263']"
NDN,OMIM:176270,"['HP:0002591', 'HP:0000992', 'HP:0012743', 'HP:0002033', 'HP:0002236', 'HP:0007328', 'HP:0000842', 'HP:0005968', 'HP:0000028', 'HP:0100716', 'HP:0000824', 'HP:0007015', 'HP:0001773', 'HP:0000060', 'HP:0002205', 'HP:0002714', 'HP:0002808', 'HP:0030084', 'HP:0000446', 'HP:0000786', 'HP:0001328', 'HP:0004279', 'HP:0002650', 'HP:0000823', 'HP:0000938', 'HP:0001290', 'HP:0000341', 'HP:0001159', 'HP:0000582', 'HP:0001385', 'HP:0001558', 'HP:0001319', 'HP:0007874', 'HP:0001270', 'HP:0000876', 'HP:0000268', 'HP:0007513', 'HP:0000670', 'HP:0000046', 'HP:0004322', 'HP:0002119', 'HP:0010535', 'HP:0000044', 'HP:0007018', 'HP:0000717', 'HP:0001611', 'HP:0000219', 'HP:0000219', 'HP:0001250', 'HP:0004283', 'HP:0031878', 'HP:0000939', 'HP:0003745', 'HP:0200055', 'HP:0000565', 'HP:0000826', 'HP:0005599', 'HP:0002857', 'HP:0000846', 'HP:0005978', 'HP:0007730', 'HP:0000789', 'HP:0000064', 'HP:0001531', 'HP:0002791', 'HP:0000006', 'HP:0000540', 'HP:0000750', 'HP:0001263', 'HP:0003199', 'HP:0009466', 'HP:0000054', 'HP:0000709', 'HP:0007010', 'HP:0000545']"
NDNF,OMIM:618841,"['HP:0000028', 'HP:0000458', 'HP:0008214', 'HP:0008724', 'HP:0003164', 'HP:0000006', 'HP:0040171', 'HP:0000786', 'HP:0000054']"
NDP,OMIM:305390,"['HP:0007989', 'HP:0011530', 'HP:0000639', 'HP:0012841', 'HP:0030490', 'HP:0001419', 'HP:0011532', 'HP:0030666', 'HP:0007710', 'HP:0000541', 'HP:0007663', 'HP:0000568', 'HP:0000490', 'HP:0001493']"
NDP,OMIM:310600,"['HP:0000718', 'HP:0000738', 'HP:0007759', 'HP:0000709', 'HP:0000541', 'HP:0000726', 'HP:0001250', 'HP:0000568', 'HP:0000594', 'HP:0000648', 'HP:0006887', 'HP:0007676', 'HP:0008052', 'HP:0000618', 'HP:0001419', 'HP:0000407', 'HP:0007973', 'HP:0000518']"
NDRG1,OMIM:601455,"['HP:0001288', 'HP:0003447', 'HP:0002936', 'HP:0000365', 'HP:0003621', 'HP:0006958', 'HP:0006916', 'HP:0002460', 'HP:0004696', 'HP:0000007', 'HP:0001284', 'HP:0003383', 'HP:0003481', 'HP:0003693', 'HP:0000649', 'HP:0000762', 'HP:0001155', 'HP:0001265']"
NDST1,OMIM:616116,"['HP:0002465', 'HP:0000713', 'HP:0001510', 'HP:0001249', 'HP:0001263', 'HP:0000718', 'HP:0002360', 'HP:0000007', 'HP:0001250', 'HP:0001290']"
NDUFA1,OMIM:301020,"['HP:0003828', 'HP:0001265', 'HP:0002071', 'HP:0001419', 'HP:0001263', 'HP:0000639', 'HP:0001272', 'HP:0001266', 'HP:0031936', 'HP:0002123', 'HP:0002151']"
NDUFA10,OMIM:618243,"['HP:0002421', 'HP:0000007', 'HP:0001511', 'HP:0003593', 'HP:0002093', 'HP:0001290', 'HP:0001639', 'HP:0003128', 'HP:0001263']"
NDUFA11,OMIM:618236,"['HP:0001639', 'HP:0001290', 'HP:0000639', 'HP:0000648', 'HP:0002151', 'HP:0003198', 'HP:0000007', 'HP:0001298', 'HP:0003128', 'HP:0005484', 'HP:0002104', 'HP:0012444', 'HP:0001250']"
NDUFA12,OMIM:618244,"['HP:0003676', 'HP:0000998', 'HP:0001290', 'HP:0002650', 'HP:0000007', 'HP:0003202', 'HP:0031936', 'HP:0001332']"
NDUFA13,OMIM:618249,"['HP:0002061', 'HP:0000365', 'HP:0001290', 'HP:0003593', 'HP:0000648', 'HP:0000817', 'HP:0100660', 'HP:0003677', 'HP:0001266', 'HP:0002421', 'HP:0001138', 'HP:0007256', 'HP:0002151', 'HP:0001508', 'HP:0001263', 'HP:0002465', 'HP:0000496', 'HP:0003348', 'HP:0000007']"
